precoFipe,precoMinimo,precoMedio,precoMaximo,brand,model,version,modelYear,carroceria,versionId
0,23120,27782,34990,RENAULT,SANDERO,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2015,Hatchback,64abc6e8c3032da16912a36fb4ddaedc
0,22990,29975,44900,RENAULT,SANDERO,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2016,Hatchback,9df6b721c145124ea9906fbc80db3538
0,27900,32768,39900,RENAULT,SANDERO,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2017,Hatchback,02108ff0f43a2cec78acc513b920b32c
0,23900,30088,33990,RENAULT,SANDERO,1.0 AUTHENTIQUE PLUS 16V FLEX 4P MANUAL,2016,Hatchback,2f3f31e2871a273fe3ce081146a84197
0,15600,20891,26900,RENAULT,SANDERO,1.0 EXPRESSION 16V FLEX 4P MANUAL,2011,Hatchback,889deec79213869729de8c40a2e977ff
0,17990,21921,25900,RENAULT,SANDERO,1.0 EXPRESSION 16V FLEX 4P MANUAL,2012,Hatchback,f902007a448acd74cbf8dace273354e8
0,19600,24798,32900,RENAULT,SANDERO,1.0 EXPRESSION 16V FLEX 4P MANUAL,2013,Hatchback,2172e76d463c3be297398ea6de693533
0,21000,26614,31990,RENAULT,SANDERO,1.0 EXPRESSION 16V FLEX 4P MANUAL,2014,Hatchback,8bc7ff936ee19d5e792cdf2a19e9f59c
29104,25000,29610,36898,RENAULT,SANDERO,1.0 EXPRESSION 16V FLEX 4P MANUAL,2015,Hatchback,be3165c21f1df61a16ee27d4deaea517
30088,26500,31314,36990,RENAULT,SANDERO,1.0 EXPRESSION 16V FLEX 4P MANUAL,2016,Hatchback,4e8c076c3ec016de721c44a9c53d3b64
31783,25900,32847,39900,RENAULT,SANDERO,1.0 EXPRESSION 16V FLEX 4P MANUAL,2017,Hatchback,2893d981e67249418476bbf19720f857
27821,23999,27275,30900,RENAULT,SANDERO,1.0 TECH RUN 16V FLEX 4P MANUAL,2014,Hatchback,2eda8f158e419580393523ed4a9743ed
43299,33000,39493,45900,RENAULT,SANDERO,1.6 16V SCE FLEX DYNAMIQUE EASY-R,2017,Hatchback,c557ae208956cf25fe9e79082514d84a
47733,42990,46193,54990,RENAULT,SANDERO,1.6 16V SCE FLEX DYNAMIQUE EASY-R,2018,Hatchback,8c742e0b0455ed0ddc62834f09fcdbab
42061,37900,40448,43990,RENAULT,SANDERO,1.6 16V SCE FLEX DYNAMIQUE MANUAL,2017,Hatchback,3e0ed162e4d81be25d3fd1e8842ae0bf
39182,33990,37107,40500,RENAULT,SANDERO,1.6 16V SCE FLEX EXPRESSION EASY-R,2017,Hatchback,17c30a6598236ebbe122acfc4b493c5e
41312,36500,40028,42999,RENAULT,SANDERO,1.6 16V SCE FLEX EXPRESSION EASY-R,2018,Hatchback,e45236f1b4b73064243d55adb2b68e99
36854,28720,36121,49900,RENAULT,SANDERO,1.6 16V SCE FLEX EXPRESSION MANUAL,2017,Hatchback,34a8e36b36fa9249ec66bb04ab34d18e
38201,29000,38082,44990,RENAULT,SANDERO,1.6 16V SCE FLEX EXPRESSION MANUAL,2018,Hatchback,cb65f728eb883818c1df7f266d17bf21
42954,34900,41813,52900,RENAULT,SANDERO,1.6 16V SCE FLEX EXPRESSION MANUAL,2019,Hatchback,04d59f647eb12a2e58b5fa53c7a3c268
47760,40600,47206,49990,RENAULT,SANDERO,1.6 16V SCE FLEX EXPRESSION MANUAL,2020,Hatchback,3248def75cd1e27e4bad5b05aaf889ab
42098,37990,41792,44900,RENAULT,SANDERO,1.6 16V SCE FLEX GT LINE MANUAL,2017,Hatchback,23a4bf745096bc15ca543fa60f9d1ef3
46427,39900,46161,49900,RENAULT,SANDERO,1.6 16V SCE FLEX GT LINE MANUAL,2018,Hatchback,f8c70f7d68f3a625a2728442156759d4
50027,41900,45637,50990,RENAULT,SANDERO,1.6 16V SCE FLEX GT LINE MANUAL,2019,Hatchback,ea4e680bd8b23e7cae78c625aba31d0d
49275,44900,47986,54990,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY DYNAMIQUE EASY-R,2018,Hatchback,92e479b1179a90e3fc912a8c712e6671
52785,43990,53141,58500,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY DYNAMIQUE EASY-R,2019,Hatchback,fe8eba07af2c7986400cd8c30c295398
49275,42890,47602,50990,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY DYNAMIQUE MANUAL,2018,Hatchback,c3873f705c6e2c65f212d2328fbab342
52785,45990,49996,54900,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY DYNAMIQUE MANUAL,2019,Hatchback,62d5c2e7c0f522be387cd8e1239177c0
45493,38000,43363,48900,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY EASY-R,2017,Hatchback,f15ad711347981f77586ef85dc4cecbc
52025,42990,48759,56900,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY EASY-R,2018,Hatchback,06b3b674c90b83169abdee1632fa73b8
46451,37000,46036,55990,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY EXPRESSION MANUAL,2018,Hatchback,596019a9ebbbd158fc97ab029f88bbc4
49326,37990,46379,55800,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY EXPRESSION MANUAL,2019,Hatchback,ec37bd9edbbe74af64b51d6effe2bef0
44350,35950,42697,46000,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY MANUAL,2017,Hatchback,febf32b24a92b471b97b5aa5292a474c
47652,36900,46736,54943,RENAULT,SANDERO,1.6 16V SCE FLEX STEPWAY MANUAL,2018,Hatchback,c74658a697fe65e29c641f63056f264e
34933,28000,34451,42990,RENAULT,SANDERO,1.6 DYNAMIQUE 8V FLEX 4P AUTOMATIZADO,2015,Hatchback,ff94c11ac3fcf3a655904b85730c8061
38385,31800,36233,39990,RENAULT,SANDERO,1.6 DYNAMIQUE 8V FLEX 4P AUTOMATIZADO,2016,Hatchback,2c2edd255bc8679a9fdf801e382a33ca
40907,33000,39572,50000,RENAULT,SANDERO,1.6 DYNAMIQUE 8V FLEX 4P AUTOMATIZADO,2017,Hatchback,dbe3df0f339b5263a7d5eb1aceeb8cbe
34789,26000,33578,38900,RENAULT,SANDERO,1.6 DYNAMIQUE 8V FLEX 4P MANUAL,2015,Hatchback,28a26782d8f9942e1d0e3897adf8732c
37921,32000,36998,39990,RENAULT,SANDERO,1.6 DYNAMIQUE 8V FLEX 4P MANUAL,2016,Hatchback,6a5e00912e2eb0f550d2df78f123169f
41387,35900,41078,54900,RENAULT,SANDERO,1.6 DYNAMIQUE 8V FLEX 4P MANUAL,2017,Hatchback,59dfbec4fb2972d342ed1876588a15c3
23834,19900,23783,26900,RENAULT,SANDERO,1.6 EXPRESSION 16V FLEX 4P MANUAL,2012,Hatchback,bc01b4867cae718706c6f62df268faa5
32355,28500,32832,42900,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P AUTOMATIZADO,2015,Hatchback,19428345bfc827feaa2fec134e6bc355
34818,25830,32933,34990,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P AUTOMATIZADO,2016,Hatchback,ad74fe5cb2dce544d4aec128c31a36d6
37973,33500,37887,40999,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P AUTOMATIZADO,2017,Hatchback,caf31b9ced7a6d0dbf09594f1eff5e74
21744,16900,21841,31990,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P MANUAL,2011,Hatchback,a1aba2906baa8d35e61e0dde15129369
23834,17900,23848,27000,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P MANUAL,2012,Hatchback,588347a5195367692faae05065ce71ea
25588,19999,25627,31990,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P MANUAL,2013,Hatchback,1e467b95fdc3362a55733ef371329c6e
27850,22900,27962,32990,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P MANUAL,2014,Hatchback,fb60dde94c38855907847344746750d9
0,23999,31371,36500,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P MANUAL,2015,Hatchback,f68ea7a55aee8e4869e14ae049ff6fb7
0,26990,33178,41900,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P MANUAL,2016,Hatchback,e92df08cee4d82cd5ec5244d34825bfa
0,28890,36285,41990,RENAULT,SANDERO,1.6 EXPRESSION 8V FLEX 4P MANUAL,2017,Hatchback,173bdfccea470934777d955586895469
21744,19000,22507,25900,RENAULT,SANDERO,1.6 EXPRESSION 8V HI-TORQUE FLEX 4P MANUAL,2011,Hatchback,9988767075117976871f06125149f483
23834,21900,24736,26897,RENAULT,SANDERO,1.6 EXPRESSION 8V HI-TORQUE FLEX 4P MANUAL,2012,Hatchback,164515ce9537985f224870d24f6ecc82
0,19890,23603,25990,RENAULT,SANDERO,1.6 GT LINE LIMITED FLEX 4P MANUAL,2011,Hatchback,faf266bd10cb569430e79c17ff879568
26291,24900,27595,31900,RENAULT,SANDERO,1.6 GT LINE LIMITED FLEX 4P MANUAL,2013,Hatchback,eb65ead49bd74d5028ffc03c2fbd5ad4
29441,27000,30428,33900,RENAULT,SANDERO,1.6 GT LINE LIMITED FLEX 4P MANUAL,2014,Hatchback,e42a1e59652ee9870649534bc7365877
0,29580,36750,41000,RENAULT,SANDERO,1.6 GT LINE LIMITED FLEX 4P MANUAL,2016,Hatchback,cd791c589fe49abadaa41ed108118806
0,34500,41043,51900,RENAULT,SANDERO,1.6 GT LINE LIMITED FLEX 4P MANUAL,2017,Hatchback,58689254479561a2d6d965c15df5fa35
,21900,26308,38900,RENAULT,SANDERO,1.6 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2012,Hatchback,274f9db073d0b5c9efb07dc2b2648cf6
,21900,28306,34900,RENAULT,SANDERO,1.6 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2013,Hatchback,6a0b33612d6744415a7abd674bfcf374
,23500,29890,37990,RENAULT,SANDERO,1.6 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2014,Hatchback,dba9bfd9c886efbf204875e8efac08c1
,17990,21660,25450,RENAULT,SANDERO,1.6 PRIVILÉGE 16V FLEX 4P MANUAL,2011,Hatchback,4a9f4c3eca04fd40b72159d57ffb3d27
,18900,25099,28900,RENAULT,SANDERO,1.6 PRIVILÉGE 16V FLEX 4P MANUAL,2012,Hatchback,261195ff4d5f411e1a10b48bd183532f
,25890,28395,30900,RENAULT,SANDERO,1.6 PRIVILÉGE 16V FLEX 4P MANUAL,2013,Hatchback,ef1bedba3176936e39baa1f63374fca3
,18900,24320,27900,RENAULT,SANDERO,1.6 PRIVILÉGE 8V FLEX 4P MANUAL,2012,Hatchback,7e8e89686d8d108a90171d7a1b346ba5
,22000,25880,28900,RENAULT,SANDERO,1.6 PRIVILÉGE 8V FLEX 4P MANUAL,2013,Hatchback,a20eeb051faa7244afc4dc812d5340f2
,23550,28036,33900,RENAULT,SANDERO,1.6 PRIVILÉGE 8V FLEX 4P MANUAL,2014,Hatchback,fdde15109cd398c684babee8d964d2da
,22700,25322,27900,RENAULT,SANDERO,1.6 PRIVILÉGE 8V HI-FLEX 4P MANUAL,2012,Hatchback,4373f113ed10ce0bdee5daeba41e2ba6
,26900,28282,29000,RENAULT,SANDERO,1.6 PRIVILÉGE 8V HI-FLEX 4P MANUAL,2014,Hatchback,bf6d98aaf8060ad643d5b69f0be86ecf
28688,25900,28890,31500,RENAULT,SANDERO,1.6 SL STEPWAY RIP CURL 16V FLEX 4P MANUAL,2012,Hatchback,5b01da824b53aac3a9f83096cbf12980
30546,26000,29987,32900,RENAULT,SANDERO,1.6 SL STEPWAY RIP CURL 16V FLEX 4P MANUAL,2013,Hatchback,8632e53a9cd69ad7d0061f654c14748c
,23900,29460,35900,RENAULT,SANDERO,1.6 STEPWAY 16V FLEX 4P AUTOMÁTICO,2012,Hatchback,57e98612db10fe821e126a535fff26f5
,27900,32037,45990,RENAULT,SANDERO,1.6 STEPWAY 16V FLEX 4P AUTOMÁTICO,2013,Hatchback,eb04c4c0ec7d67acf69eed6777ff04eb
,26900,33873,39900,RENAULT,SANDERO,1.6 STEPWAY 16V FLEX 4P AUTOMÁTICO,2014,Hatchback,e7c50e668e6636b5dd9eb18461d45552
26913,23120,27183,31900,RENAULT,SANDERO,1.6 STEPWAY 16V FLEX 4P MANUAL,2011,Hatchback,9eaa24e7fec417cd8c284527b3cc9c4e
29284,22900,28951,34999,RENAULT,SANDERO,1.6 STEPWAY 16V FLEX 4P MANUAL,2012,Hatchback,92f7ff5e18ca839f30d38f473b8a6621
30979,25900,31420,35900,RENAULT,SANDERO,1.6 STEPWAY 16V FLEX 4P MANUAL,2013,Hatchback,b2af71b26a3fe16242deba33257d260a
36997,30000,37067,48900,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P AUTOMATIZADO,2015,Hatchback,eccd63112451700b9410871f564aad9a
42703,32000,41031,55990,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P AUTOMATIZADO,2016,Hatchback,deec49373380388f113c3d9e6abf8fca
47044,36000,45509,49900,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P AUTOMATIZADO,2017,Hatchback,6225ba4c4ca846236c7aed32878c180c
29303,25520,30840,38900,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P MANUAL,2013,Hatchback,02903539fae57e36b167ed44955e0bbd
32303,25980,32357,39990,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P MANUAL,2014,Hatchback,14a66e62dc092455ed5403d785bdd042
36663,28500,36803,46464,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P MANUAL,2015,Hatchback,3609b4ee2d5551e249d52fe8e22adac7
40958,30990,40604,49900,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P MANUAL,2016,Hatchback,be38ee45ab56be0957fb0a3540e6f38b
42426,34900,43042,52000,RENAULT,SANDERO,1.6 STEPWAY 8V FLEX 4P MANUAL,2017,Hatchback,fb8542444ae7968304c2a13b88acdf3f
43115,37200,42922,48000,RENAULT,SANDERO,1.6 STEPWAY RIP CURL 8V FLEX 4P AUTOMATIZADO,2016,Hatchback,1ae00e236015866a47194f2998f1bbd4
45119,42000,44808,47900,RENAULT,SANDERO,1.6 STEPWAY RIP CURL 8V FLEX 4P AUTOMATIZADO,2017,Hatchback,46f9f139242367b5070b6ed88e0b8b44
43115,36500,42907,47500,RENAULT,SANDERO,1.6 STEPWAY RIP CURL 8V FLEX 4P MANUAL,2016,Hatchback,f66759676b769d99d062b7cf57f1c4a6
45119,36000,43685,48900,RENAULT,SANDERO,1.6 STEPWAY RIP CURL 8V FLEX 4P MANUAL,2017,Hatchback,5958392cf3c127e2b7e115fd1a4d7d20
,31192,34149,36500,RENAULT,SANDERO,1.6 STEPWAY TWEED 16V FLEX 4P AUTOMÁTICO,2014,Hatchback,45ec707cf173ab6bda7f85bc24f4070e
33190,29000,32799,35900,RENAULT,SANDERO,1.6 STEPWAY TWEED 8V FLEX 4P MANUAL,2014,Hatchback,b1595e4b076decbf0a706df12e93e7dc
46938,38000,45102,52000,RENAULT,SANDERO,2.0 16V HI-FLEX RS MANUAL,2016,Hatchback,8fb06415a60451848fe899a41c09854e
49031,37000,47559,51990,RENAULT,SANDERO,2.0 16V HI-FLEX RS MANUAL,2017,Hatchback,c9e75ee4f1cff403485a39f73208b5ff
55905,53990,57628,63000,RENAULT,SANDERO,2.0 16V HI-FLEX RS MANUAL,2019,Hatchback,d7db3a5a6b599673703b18e6c389dbed
53260,46890,52945,55000,RENAULT,SANDERO,2.0 16V HI-FLEX RS RACING SPIRIT MANUAL,2018,Hatchback,3725927df528dfc47d78f4f08db247bf
20628,15900,19649,22000,RENAULT,SYMBOL,1.6 EXPRESSION 16V FLEX 4P MANUAL,2011,Sedã,eb590589f459c2ff2afa2c604a285feb
21596,16000,21324,24900,RENAULT,SYMBOL,1.6 EXPRESSION 16V FLEX 4P MANUAL,2012,Sedã,3a646cae537c5060165e18668c9b41e2
19894,17500,20138,22900,RENAULT,SYMBOL,1.6 EXPRESSION 8V FLEX 4P MANUAL,2011,Sedã,de19b27ebceb9cac6ce849d115583513
,17000,20564,22990,RENAULT,SYMBOL,1.6 PRIVILÈGE 16V FLEX 4P MANUAL,2011,Sedã,f9ca70417d4dd4a32ab853ad1e09c812
,20000,22850,24900,RENAULT,SYMBOL,1.6 PRIVILÈGE 16V FLEX 4P MANUAL,2013,Sedã,9f3eb31328f4f59d421a95f6f3f73465
,39900,40445,40990,SMART,FORTWO,1.0 COUPE 3 CILINDROS TURBO GASOLINA 2P AUTOMÁTICO,2013,Hatchback,be31869575a40548867cdf9abf8ccbd3
,37900,38900,39900,SMART,FORTWO,1.0 COUPÊ TURBO 12V GASOLINA 2P AUTOMÁTICO,2013,Hatchback,a3a42d619d2c5adde0fa70fee1704d37
,39990,45818,64000,SMART,FORTWO,1.0 COUPÊ TURBO 12V GASOLINA 2P AUTOMÁTICO,2015,Hatchback,551fd0b31b014a37d06abdde3d127d1c
,31900,33680,34999,SMART,FORTWO,1.0 MHD COUPÉ 3 CILINDROS 12V GASOLINA 2P AUTOMÁTICO,2011,Hatchback,a1209bdffeba9890edf5666b06dda014
,28990,33861,37000,SMART,FORTWO,1.0 MHD COUPÉ 3 CILINDROS 12V GASOLINA 2P AUTOMÁTICO,2013,Hatchback,332ca02f444e7dca59d0a54378a41aad
,35900,43246,57900,SMART,FORTWO,1.0 MHD COUPÉ 3 CILINDROS 12V GASOLINA 2P AUTOMÁTICO,2015,Hatchback,3946bf33fd0aa60d1c8d0764170b8ac7
,27500,32360,39900,SSANGYONG,ACTYON,2.3 GLX 4X2 16V 150CV GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,56d2697f1ead8a4e0503137c21666668
,49000,52980,59000,SSANGYONG,KORANDO,2.0 GLS 4X4 16V TURBO DIESEL 4P AUTOMÁTICO,2012,Utilitário esportivo,e323dcc3e04163434c84658075adf069
,40900,45700,49900,SSANGYONG,KYRON,2.0 XDI 200KY 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2011,Utilitário esportivo,0f5bbaf929661e18d1167a7e3b3de0ab
,79900,86338,89900,SSANGYONG,XLV,1.6 XGI160 GASOLINA DLX AUTOMÁTICO,2018,Utilitário esportivo,d431670573c786c3c2b2bb8f23f093a8
,39900,42400,45900,SUBARU,FORESTER,2.0 LX 4X4 16V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,884ebd117e848a9371962d177e93b04b
,53000,70875,84999,SUBARU,FORESTER,2.0 S 4X4 16V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,b4875b40113ef0f3d43ed3cf870aa637
,60000,77595,91000,SUBARU,FORESTER,2.0 S 4X4 16V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,dd31a52bac1cc48a2786474811eb7893
,72000,85214,99000,SUBARU,FORESTER,2.0 S 4X4 16V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,f9003308490db21e0067c3a4d4c2a71e
,98990,102782,112000,SUBARU,FORESTER,2.0 S 4X4 16V GASOLINA 4P AUTOMÁTICO,2017,Utilitário esportivo,514477c9bfda4f710ca556fce7a6a35c
,117000,117849,117990,SUBARU,FORESTER,2.0 S 4X4 16V GASOLINA 4P AUTOMÁTICO,2018,Utilitário esportivo,33da2557e22878663170f958257dbd07
,70900,82240,115000,SUBARU,FORESTER,2.0 XT 4X4 16V TURBO GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,1bf5d53631c6f6bdb9634513d7384130
,74900,87065,115000,SUBARU,FORESTER,2.0 XT 4X4 16V TURBO GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,3f5fa2251267c9f43efc071b16854ab7
,82890,100772,120500,SUBARU,FORESTER,2.0 XT 4X4 16V TURBO GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,2cbc4ca5104a71ebc7ea7dc4840e7a48
,115000,125154,137500,SUBARU,FORESTER,2.0 XT 4X4 16V TURBO GASOLINA 4P AUTOMÁTICO,2017,Utilitário esportivo,31154aeed3e4b1a4bb57515f548cfb94
,139900,149260,155500,SUBARU,FORESTER,2.0 XT 4X4 16V TURBO GASOLINA 4P AUTOMÁTICO,2018,Utilitário esportivo,b61537895ebe3c399fc79d04cbeb6782
,51900,55436,60000,SUBARU,FORESTER,2.5 XT 4X4 16V TURBO INTERCOOLER GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,7fbf4924ec502a77ea7ffa40e225cb34
,29000,36828,46900,SUBARU,IMPREZA,2.0 4X4 16V GASOLINA 4P AUTOMÁTICO,2011,Hatchback,b17f8af96e0123ac08f8dcc06d39fcd6
,33190,41541,52000,SUBARU,IMPREZA,2.0 SEDAN AWD 16V GASOLINA 4P AUTOMÁTICO,2011,Sedã,373fb1657c57b003d3efa17b5b5c6acd
,72000,75823,84900,SUBARU,IMPREZA,2.0 SEDAN AWD 16V GASOLINA 4P AUTOMÁTICO,2016,Sedã,41e745809bccf6722ef10416b9ea371b
,94900,113313,149000,SUBARU,IMPREZA,2.0 WRX SEDAN 4X4 16V TURBO INTERCOOLER GASOLINA 4P AUTOMÁTICO,2016,Sedã,4f3149124fd9f9a6949d714ad9a912f9
,35900,38863,44990,SUBARU,IMPREZA,2.0 XV AWD 16V GASOLINA 4P AUTOMÁTICO,2011,Hatchback,0db41ee6758c868fec92935f2ed683dc
74250,60000,77859,103900,SUBARU,IMPREZA,2.5 WRX HATCH 4X4 16V TURBO INTERCOOLER GASOLINA 4P MANUAL,2011,Hatchback,bac3190e38d571e2d41e257e58fd26d1
75671,66499,78458,95000,SUBARU,IMPREZA,2.5 WRX SEDAN 4X4 16V TURBO INTERCOOLER GASOLINA 4P MANUAL,2011,Sedã,fc27b9c6e501e01b222cc6528d5708ef
102441,94900,107475,120000,SUBARU,IMPREZA,2.5 WRX STI SEDAN 4X4 16V TURBO INTERCOOLER GASOLINA 4P MANUAL,2011,Sedã,dd5be2aca75fe42f73901af55fe407fb
0,149900,182983,225000,SUBARU,IMPREZA,2.5 WRX STI SEDAN 4X4 16V TURBO INTERCOOLER GASOLINA 4P MANUAL,2016,Sedã,dedb4f1f3e0a717159fd4506d2b938ee
,74000,90398,109000,SUBARU,LEGACY,3.6 R 24V GASOLINA 4X4 4P AUTOMÁTICO,2015,Sedã,455420644c74432ff331f788ab9d2f73
,53900,56925,59000,SUBARU,OUTBACK,3.6 4X4 I6 24V GASOLINA 4P AUTOMÁTICO,2011,Perua/SW,f41ef09bb930e868f5646a4fa3b39dd0
,117000,122514,129900,SUBARU,OUTBACK,3.6 4X4 I6 24V GASOLINA 4P AUTOMÁTICO,2015,Perua/SW,304913b57f6960448727ee75f8431b88
,48000,55006,64000,SUBARU,TRIBECA,3.6 LIMITED AWD 6 CILINDROS 24V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,3dabdf2b63d4fccdd5783bfad47cb884
,68000,71565,77990,SUBARU,XV,2.0 16V I-S GASOLINA 4P 4WD AUTOMÁTICO,2016,Utilitário esportivo,287bd8e152353a065ec987f1a5b07491
,66700,86560,92000,SUBARU,XV,2.0 16V I-S GASOLINA 4P 4WD AUTOMÁTICO,2017,Utilitário esportivo,4e29a6dc454d6d147da6a710f271291c
,58900,62340,64900,SUBARU,XV,2.0 CROSSTREK 4X4 16V 155CV GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,8d906c12c7a602df44f5e249ea47427d
,68099,76931,85000,SUBARU,XV,2.0 CROSSTREK 4X4 16V 155CV GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,83c66c6d2d5f686c698ab7b6e025becc
,56000,67558,79000,SUZUKI,GRAND VITARA,2.0 4SPORT 4X2 16V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,cfec1cddc791c1e1585829384bcecc81
,32000,35635,37900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,aa16ef13c6f7638d20122d19440207c3
,32900,39535,46900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,2012,Utilitário esportivo,4afab7da4159650a53baffaa75e05f3e
,39000,45242,49900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,2013,Utilitário esportivo,2d416dabf38412a549cc2a348394fc84
,39500,52275,78900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,243cd7b6540f3aa2ce7c53b32a714a50
,41800,52711,61900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,c903e2755d54a9da00a88ad39977b99f
,54800,61702,64990,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,238f62f35c45b7c76a3e7ee2ec8e97a2
35611,29999,35854,42900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P MANUAL,2011,Utilitário esportivo,7eadfca3b530b9c0da210c4c29c71b32
38120,29900,36315,45800,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P MANUAL,2012,Utilitário esportivo,94652f2f117fb12e4d13ee2cc4bf643a
45139,33999,41321,49900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P MANUAL,2013,Utilitário esportivo,5d9e4d5347edc03dadb2d4eff6b5c502
47648,39000,45661,49900,SUZUKI,GRAND VITARA,2.0 4X2 16V GASOLINA 4P MANUAL,2014,Utilitário esportivo,884f01e72cbdaa1deaafa689145fad18
,33900,36750,38899,SUZUKI,GRAND VITARA,2.0 4X4 16V GASOLINA 4P AUTOMÁTICO,2011,Utilitário esportivo,e82f5493280f06e80995171e6b4716ea
,42900,46786,54000,SUZUKI,GRAND VITARA,2.0 4X4 16V GASOLINA 4P AUTOMÁTICO,2013,Utilitário esportivo,b11932a8d5f953a25957f12d66d9d766
,49800,53189,56200,SUZUKI,GRAND VITARA,2.0 4X4 16V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,02adce86e7d4b8996a9f0bcf068238d6
,45890,47297,49500,SUZUKI,GRAND VITARA,2.0 LIMITED EDITION 4X2 16V GASOLINA 4P AUTOMÁTICO,2013,Utilitário esportivo,426f921be7ea10b5b8c46e0b73824125
,51000,55230,59900,SUZUKI,GRAND VITARA,2.0 LIMITED EDITION 4X2 16V GASOLINA 4P AUTOMÁTICO,2014,Utilitário esportivo,e3b8edc94497f3578a1bb37078b2059e
,49900,56166,62800,SUZUKI,GRAND VITARA,2.0 PREMIUM 4X2 16V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,8a8b37d70669119153f6fe037617be92
,61990,64243,68000,SUZUKI,GRAND VITARA,2.0 PREMIUM 4X2 16V GASOLINA 4P AUTOMÁTICO,2016,Utilitário esportivo,6a1c1999ed25f8abd2eb3380e1fb3d0c
,52000,57264,82900,SUZUKI,GRAND VITARA,2.0 SPECIAL EDITION 4X2 16V GASOLINA 4P AUTOMÁTICO,2015,Utilitário esportivo,37ee6e63b6743f60e1aeafffd064f15c
42410,40900,42759,45000,SUZUKI,JIMNY,1.3 4ALL 4X4 16V GASOLINA 2P MANUAL,2013,Utilitário esportivo,5cfe67a6d48ba092322d838a03480e31
44301,35120,45460,48500,SUZUKI,JIMNY,1.3 4ALL 4X4 16V GASOLINA 2P MANUAL,2014,Utilitário esportivo,8b1ae65cd27b8fa3da2a7a0330e8f37d
